"ID_carre"	"occ1"	"occ2"	"occ3"	"occ4"	"temp1"	"temp2"	"temp3"	"temp4"	"mare1"	"mare2"	"mare3"	"mare4"	"dist_bombina"	"dist_coursEau"	"dist_planEau"	"prairie_surf"	"planEau_surf"	"nb_planEau"
29	0	0	0	0	0.39131359861402	0.884640056993066	0.708634102474415	-0.760399745318182	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	0.0024206585860271	2.50245827343341	-0.118113876040667	-0.868647354233808	-0.518067360799264	-1.26568258234711
30	0	0	0	0	0.39131359861402	0.884640056993066	0.25267650302707	-0.760399745318182	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	-0.221608920356093	1.7952032426869	0.193854700567766	-0.868647354233808	-0.518067360799264	0.216092148205603
31	0	0	0	0	1.35454707212546	0.884640056993066	0.25267650302707	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	2.30916589938837	0.435625610766436	-0.899643403008185	0.253463558176129	0.159269904598595	-0.524795217070751
32	0	0	0	0	0.39131359861402	-0.406020208528732	-1.57115389476231	-1.83138530210435	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	1.12256855329663	2.66725556215104	2.59955052843486	-0.868647354233808	-0.518067360799264	-1.26568258234711
33	0	0	0	0	1.83616380888117	0.884640056993066	0.25267650302707	-0.332005522603713	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	1.50227970404598	-0.196097329317822	-0.163140268540853	2.10336956279938	-0.518067360799264	-0.524795217070751
34	0	0	0	0	0.39131359861402	-1.37401540767008	1.16459170192176	-0.974596856675416	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.272869925707256	-0.841553376795215	1.05578849985705	1.48960624689853	-0.518067360799264	-0.524795217070751
35	0	0	0	0	-0.571919874897414	-0.0833551421482827	0.936612902198087	0.0963887001107553	2.43875424403467	2.43875424403467	2.43875424403467	2.43875424403467	0.0821600002433919	-0.669889534381015	0.505823277176199	1.83279940257581	-0.518067360799264	2.43875424403467
36	0	0	0	0	1.83616380888117	0.884640056993066	0.25267650302707	-0.332005522603713	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	1.4662071447248	-0.539425014146223	0.541201156997774	1.8013745182292	-0.518067360799264	-0.524795217070751
37	0	0	0	0	0.39131359861402	-0.0833551421482827	-1.57115389476231	-1.83138530210435	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	0.518827823605152	0.071698264848331	2.48698454718439	-0.868647354233808	-0.518067360799264	0.216092148205603
38	0	0	0	0	0.39131359861402	-0.0833551421482827	-1.34317509503864	-0.760399745318182	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.0887100175938184	0.648488775360045	1.76656226718141	-0.868647354233808	-0.518067360799264	-0.524795217070751
39	0	0	0	0	1.1137387037476	0.884640056993066	0.708634102474415	-0.332005522603713	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	2.36802112775452	-0.182364221924686	-0.970399162651335	-0.0182723673980192	-0.0797027426900425	0.216092148205603
40	0	0	0	0	0.39131359861402	-0.0833551421482827	-1.34317509503864	-0.760399745318182	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.147565245959969	0.669088436449749	2.40336410396976	-0.868647354233808	-0.518067360799264	-0.524795217070751
